time,open,Percent change in price (close/open),close,BTC Dominance Open,Percent change in dominance (close/open),BTC Dominance Close,Volume,RSI (relative strength index),HV (historical volatility)
2019-09-19T20:00:00-04:00,10243.7,-0.7332%,10168.59,69.15475656,0.2812%,69.34920418,25088.49107,46.9703763,18.26155437
2019-09-20T20:00:00-04:00,10167.92,-1.7853%,9986.39,69.32024548,-0.1431%,69.22106133,20544.1752,42.62859904,20.76159225
2019-09-21T20:00:00-04:00,9985.15,0.4379%,10028.87,69.27603326,0.8262%,69.8483653,22049.27526,43.92995242,12.99512818
2019-09-22T20:00:00-04:00,10028.05,-3.2489%,9702.25,69.86740037,0.2572%,70.04712498,31937.23236,36.98366588,21.31251884
2019-09-23T20:00:00-04:00,9702.2,-12.4617%,8493.14,70.03614433,1.3946%,71.01286055,94007.3452,22.68413264,75.25178513
2019-09-24T20:00:00-04:00,8497.55,-0.7943%,8430.05,70.9652989,-1.1116%,70.17646621,60783.89226,22.2017643,74.95151867
2019-09-25T20:00:00-04:00,8430.05,-4.3454%,8063.73,70.23221518,-0.5998%,69.81098764,67930.85375,19.59613928,75.45978257
2019-09-26T20:00:00-04:00,8063.49,1.4190%,8177.91,69.81979031,-0.2819%,69.62300143,43882.92463,22.64357741,78.05430508
2019-09-27T20:00:00-04:00,8177.47,0.2610%,8198.81,69.58586735,0.1037%,69.65804259,34473.60517,23.21724802,78.61251888
2019-09-28T20:00:00-04:00,8199.38,-1.8972%,8043.82,69.69991962,-0.0650%,69.65464536,31544.21139,21.91908081,76.32860073
2019-09-29T20:00:00-04:00,8043.04,3.0623%,8289.34,69.67739451,-0.6746%,69.2073411,55865.48726,28.71839693,82.13599891
2019-09-30T20:00:00-04:00,8289.97,0.0298%,8292.44,69.23496999,0.6149%,69.66068746,43472.41809,28.80269999,83.0053879
2019-10-01T20:00:00-04:00,8292.67,0.8112%,8359.94,69.64569164,-0.3111%,69.42902894,26243.38664,30.72391505,83.42163721
2019-10-02T20:00:00-04:00,8360,-1.6273%,8223.96,69.43316095,-0.0337%,69.4097771,30488.28406,29.02474509,82.87965384
2019-10-03T20:00:00-04:00,8224.43,-1.0615%,8137.13,69.37662001,-0.4344%,69.07526518,26476.3304,27.96134246,37.07462452
2019-10-04T20:00:00-04:00,8137.09,-0.1340%,8126.19,69.07493009,-0.1598%,68.96453749,21907.61556,27.82302853,37.0491001
2019-10-05T20:00:00-04:00,8127.55,-3.3626%,7854.25,68.98219246,-0.3893%,68.71367111,34676.10405,24.56956578,33.15119117
2019-10-06T20:00:00-04:00,7855.3,4.2620%,8190.09,68.68926302,-0.4304%,68.39362412,52202.0723,34.72163798,41.13311846
2019-10-07T20:00:00-04:00,8190.82,-0.2738%,8168.39,68.38029702,-0.1350%,68.28797694,35452.65742,34.39947774,41.1302952
2019-10-08T20:00:00-04:00,8170.79,4.7725%,8560.74,68.27711938,0.2143%,68.42343703,55038.70438,44.43757753,47.12787893
2019-10-09T20:00:00-04:00,8562.15,-0.0481%,8558.03,68.41251654,0.5838%,68.81189157,39137.94617,44.38705549,44.67176531
2019-10-10T20:00:00-04:00,8557.82,-3.4976%,8258.5,68.80663819,-0.0654%,68.76161174,50405.28442,39.09625519,49.95331113
2019-10-11T20:00:00-04:00,8257.95,0.5103%,8300.09,68.73122329,0.0223%,68.74654963,21339.3341,40.162777,49.79241457
2019-10-12T20:00:00-04:00,8301.98,-0.3249%,8275.01,68.75168829,-0.4512%,68.44149965,27840.73995,39.71116892,48.83595424
2019-10-13T20:00:00-04:00,8275.24,0.8817%,8348.2,68.44945662,-0.6664%,67.9932878,29810.66325,41.76896064,48.47259671
2019-10-14T20:00:00-04:00,8346.86,-2.2472%,8159.29,68.01872822,0.1728%,68.136261,32773.06248,38.14951957,50.63089508
2019-10-15T20:00:00-04:00,8159.3,-2.0536%,7991.74,68.10469812,0.1709%,68.22107123,34733.59397,35.23333033,47.82640334
2019-10-16T20:00:00-04:00,7995.02,0.9451%,8070.58,68.23276648,-0.5940%,67.82744754,29656.94916,37.6485683,41.05803049
2019-10-17T20:00:00-04:00,8070.71,-1.5327%,7947.01,67.8278593,0.2337%,67.98639563,31353.18142,35.41912078,41.83803083
2019-10-18T20:00:00-04:00,7946.89,0.0141%,7948.01,68.00037446,0.0448%,68.0308219,26627.88939,35.45243275,27.80842716
2019-10-19T20:00:00-04:00,7949.87,3.4401%,8223.35,68.03198843,0.4693%,68.35129265,34286.45265,44.01530829,36.60365427
2019-10-20T20:00:00-04:00,8223.35,-0.3171%,8197.27,68.38366675,-0.2141%,68.23727809,30448.67954,43.42764443,30.59878205
2019-10-21T20:00:00-04:00,8197.28,-2.1627%,8020,68.24419709,-0.2570%,68.0688288,34651.82866,39.5612384,32.5660417
2019-10-22T20:00:00-04:00,8020.06,-6.9007%,7466.62,68.06968825,-0.4855%,67.73920391,63897.4571,30.447998,50.79635653
2019-10-23T20:00:00-04:00,7468.47,-0.7506%,7412.41,67.74634653,-0.3322%,67.5212608,32714.38327,29.72560378,49.40781517
2019-10-24T20:00:00-04:00,7412.41,16.7639%,8655.02,67.58365857,1.3889%,68.52234702,90748.21817,55.68167589,106.799599
2019-10-25T20:00:00-04:00,8655.88,6.6327%,9230,68.50433392,2.2724%,70.0610023,162588.5854,62.57067892,110.1299743
2019-10-26T20:00:00-04:00,9230,3.2495%,9529.93,70.01910416,-0.0415%,69.99002626,93833.5416,65.57660693,110.5247498
2019-10-27T20:00:00-04:00,9528.23,-3.3909%,9205.14,70.07572789,-0.8605%,69.47271566,80174.21732,59.9609265,113.0826729
2019-10-28T20:00:00-04:00,9204.45,2.2073%,9407.62,69.39972577,-0.2769%,69.20755887,64158.46245,62.13775385,112.7444814
2019-10-29T20:00:00-04:00,9407.62,-2.6882%,9154.72,69.2249266,-0.0663%,69.17902639,55241.78643,57.90332492,114.7884336
2019-10-30T20:00:00-04:00,9154.02,-0.1439%,9140.85,69.15211179,0.0915%,69.2153888,54376.0249,57.67120594,114.7189445
2019-10-31T20:00:00-04:00,9140.86,0.9928%,9231.61,69.20548385,0.2022%,69.34544655,43594.81412,58.83411905,112.8377543
2019-11-01T20:00:00-04:00,9231.4,0.6296%,9289.52,69.35467497,-0.0822%,69.29767435,28923.06083,59.59684826,99.30601299
2019-11-02T20:00:00-04:00,9289.85,-1.0241%,9194.71,69.29040531,-0.0800%,69.2349449,27894.37828,57.71154622,99.63825748
2019-11-03T19:00:00-05:00,9196.46,2.1409%,9393.35,69.2270083,-0.0450%,69.1958336,45894.45628,60.52885599,52.69973456
2019-11-04T19:00:00-05:00,9392.4,-0.8916%,9308.66,69.19731399,-0.7621%,68.66995087,45935.87367,58.73230338,39.23225862
2019-11-05T19:00:00-05:00,9307.73,0.3365%,9339.05,68.68476481,-0.3747%,68.4273842,37336.17037,59.20027335,34.02176499
2019-11-06T19:00:00-05:00,9339.16,-1.3166%,9216.2,68.43540052,0.3571%,68.67980111,39117.47085,56.41522207,28.24006891
2019-11-07T19:00:00-05:00,9214,-4.7783%,8773.73,68.6888965,-0.5662%,68.29999458,62107.28924,47.70945079,36.47883971
2019-11-08T19:00:00-05:00,8773.74,0.4066%,8809.41,68.3185619,-0.3230%,68.09791542,29469.48141,48.40092906,34.48666954
2019-11-09T19:00:00-05:00,8809.18,2.6142%,9039.47,68.10619486,0.2161%,68.25334407,34422.0298,52.74048729,38.47718711
2019-11-10T19:00:00-05:00,9040.16,-3.3947%,8733.27,68.25718168,-0.5477%,67.88336509,44888.05355,47.06678053,42.07674362
2019-11-11T19:00:00-05:00,8733.36,1.0143%,8821.94,67.88126279,0.1123%,67.95752319,40366.62947,48.78499041,42.52618801
2019-11-12T19:00:00-05:00,8821.91,-0.5077%,8777.12,67.96030524,-0.2544%,67.78742039,26810.11692,47.93794414,42.4032218
2019-11-13T19:00:00-05:00,8777.54,-1.4909%,8646.68,67.78810513,-0.0445%,67.75796171,33468.46896,45.4638796,39.26286881
2019-11-14T19:00:00-05:00,8646.38,-2.0199%,8471.73,67.7442726,0.1214%,67.82648228,46087.41775,42.30988257,39.88204507
2019-11-15T19:00:00-05:00,8471.62,0.2290%,8491.02,67.8390758,-0.1101%,67.76439225,20902.29975,42.78122475,39.77157881
2019-11-16T19:00:00-05:00,8490.74,0.1373%,8502.4,67.75244807,-0.0644%,67.70883629,27009.03708,43.07669903,40.14972519
2019-11-17T19:00:00-05:00,8502.87,-3.7129%,8187.17,67.6571165,0.0785%,67.71022951,43017.69094,37.32666661,36.21969903
2019-11-18T19:00:00-05:00,8186.5,-0.6457%,8133.64,67.72833443,0.1126%,67.8045887,43556.06103,36.43720478,35.55012753
2019-11-19T19:00:00-05:00,8133.83,-0.4404%,8098.01,67.82461769,0.1483%,67.9251972,32466.23098,35.82527595,28.62269917
2019-11-20T19:00:00-05:00,8098.56,-5.8136%,7627.74,67.98414491,-0.0238%,67.96795235,58418.78026,28.92142143,38.27646843
2019-11-21T19:00:00-05:00,7627.79,-4.7138%,7268.23,67.96437987,0.3951%,68.23292928,126603.1403,24.96122785,39.71609458
2019-11-22T19:00:00-05:00,7268.23,0.5963%,7311.57,68.29760133,-0.6322%,67.86585297,50449.89476,26.27189516,41.62287856
2019-11-23T19:00:00-05:00,7311.1,-5.5781%,6903.28,67.85498511,0.3850%,68.11623938,67890.20648,22.31721578,47.15146217
2019-11-24T19:00:00-05:00,6900.23,3.0338%,7109.57,68.18203417,0.1852%,68.30827991,119645.7352,28.19819138,55.82478936
2019-11-25T19:00:00-05:00,7109.99,0.6491%,7156.14,68.28877665,-0.2867%,68.09302388,65722.39769,29.49582525,56.4257071
2019-11-26T19:00:00-05:00,7154.75,4.9445%,7508.52,68.09428021,0.7127%,68.57956983,92452.87349,38.54599415,67.30734796
2019-11-27T19:00:00-05:00,7507.9,-1.1776%,7419.49,68.56902068,-0.1716%,68.45137677,56933.98111,37.24516124,65.35621929
2019-11-28T19:00:00-05:00,7418.52,4.3292%,7739.68,68.47254055,0.3855%,68.73651704,60745.30087,44.49946161,71.91062058
2019-11-29T19:00:00-05:00,7740.99,-2.5720%,7541.89,68.72223696,-0.1226%,68.63798209,46989.43362,41.32179219,72.89671596
2019-11-30T19:00:00-05:00,7540.63,-1.9858%,7390.89,68.66312762,-0.4608%,68.34673601,60769.34231,39.03032608,65.61433873
2019-12-01T19:00:00-05:00,7391.5,-1.3153%,7294.28,68.37159126,-0.0199%,68.35799662,46330.25604,37.59390571,59.61144233
2019-12-02T19:00:00-05:00,7294.42,-0.0234%,7292.71,68.34619871,0.1802%,68.46937253,33149.47749,37.56970771,59.50515504
2019-12-03T19:00:00-05:00,7292.71,-1.3492%,7194.32,68.51025557,0.0898%,68.57174593,83147.14914,36.00559522,48.38439248
2019-12-04T19:00:00-05:00,7194.59,2.7022%,7389,68.56200229,0.2094%,68.70554153,59306.67886,41.22011104,47.88323344
2019-12-05T19:00:00-05:00,7389,1.8740%,7527.47,68.68396646,0.2896%,68.88290721,48189.08794,44.67334077,48.61997468
2019-12-06T19:00:00-05:00,7527.8,-0.5259%,7488.21,68.91599919,-0.1966%,68.7804857,31498.68417,43.88610818,40.29507122
2019-12-07T19:00:00-05:00,7487.31,0.3045%,7510.11,68.81539664,-0.3024%,68.60726776,29856.89763,44.47390906,39.6202293
2019-12-08T19:00:00-05:00,7510.11,-2.2832%,7338.64,68.63735991,-0.1745%,68.51758792,46621.88749,40.86451033,31.85864019
2019-12-09T19:00:00-05:00,7338.64,-1.5604%,7224.13,68.53962479,-0.0226%,68.52411357,49723.76214,38.61089702,29.93886564
2019-12-10T19:00:00-05:00,7224.15,-0.1959%,7210,68.52925548,-0.0031%,68.52716182,30093.09194,38.32999472,28.17193792
2019-12-11T19:00:00-05:00,7210,-0.1653%,7198.08,68.53645313,-0.0452%,68.50547963,42288.60093,38.07831864,27.33943837
2019-12-12T19:00:00-05:00,7197.76,0.8436%,7258.48,68.50011601,-0.0110%,68.49258979,27609.8738,40.22023615,27.90231923
2019-12-13T19:00:00-05:00,7257.37,-2.6638%,7064.05,68.48386934,-0.1152%,68.4049452,29561.98597,35.91367277,31.12717858
2019-12-14T19:00:00-05:00,7064.14,0.7708%,7118.59,68.4161989,0.0603%,68.45745466,26395.77814,37.92166858,26.30073784
2019-12-15T19:00:00-05:00,7119.6,-3.2007%,6891.72,68.46139562,0.6210%,68.88657374,43863.99306,33.25411384,26.74611443
2019-12-16T19:00:00-05:00,6891.44,-3.8834%,6623.82,68.90618023,1.2577%,69.77278777,53865.06993,28.75348859,31.84658126
2019-12-17T19:00:00-05:00,6623.84,9.8733%,7277.83,69.67899157,0.6978%,70.16522302,95636.65125,47.45114227,68.99539947
2019-12-18T19:00:00-05:00,7277.83,-1.7523%,7150.3,70.13207719,0.2397%,70.30018456,55509.04908,44.97266584,68.49147678
2019-12-19T19:00:00-05:00,7151.31,0.5107%,7187.83,70.28840283,-0.3617%,70.03417765,32132.06921,45.86872618,68.07757465
2019-12-20T19:00:00-05:00,7188.01,-0.7688%,7132.75,70.07020949,0.1453%,70.17203401,19467.17403,44.7178212,68.20151319
2019-12-21T19:00:00-05:00,7131.59,5.1861%,7501.44,70.15362151,0.5794%,70.56008499,39137.45515,53.18534998,74.29383088
2019-12-22T19:00:00-05:00,7500.71,-2.4480%,7317.09,70.54970206,0.0957%,70.61718919,68051.9972,49.13296265,76.02570564
2019-12-23T19:00:00-05:00,7317.3,-0.8409%,7255.77,70.61247441,-0.1587%,70.50043908,43629.49419,47.82757067,74.24862541
2019-12-24T19:00:00-05:00,7255.77,-0.7048%,7204.63,70.51511299,0.1381%,70.6124852,27492.04432,46.71289624,74.36688281
2019-12-25T19:00:00-05:00,7205.01,-0.0418%,7202,70.63410912,-0.1378%,70.53678383,36259.76108,46.65267828,71.28858388
2019-12-26T19:00:00-05:00,7202,0.7323%,7254.74,70.49702496,-0.0903%,70.43337156,33642.70186,48.09760452,65.54660557
2019-12-27T19:00:00-05:00,7254.77,0.8459%,7316.14,70.39044803,-0.1120%,70.31161232,26848.9822,49.80223544,37.24588829
2019-12-28T19:00:00-05:00,7315.36,0.9963%,7388.24,70.32342573,-0.4120%,70.03372597,31387.10609,51.80396697,35.63957312
2019-12-29T19:00:00-05:00,7388.43,-1.9277%,7246,70.05552577,-0.1800%,69.92939204,29605.91178,47.75785903,37.87949272
2019-12-30T19:00:00-05:00,7246,-0.7007%,7195.23,69.93489659,0.1367%,70.03050693,25954.45353,46.36584775,37.82720839
2019-12-31T19:00:00-05:00,7195.24,0.0780%,7200.85,70.06589357,-0.2060%,69.92153784,16792.38817,46.55156265,21.11304958
2020-01-01T19:00:00-05:00,7200.77,-3.2644%,6965.71,69.95695703,-0.0523%,69.92036102,31951.48393,40.26882192,24.3870867
2020-01-02T19:00:00-05:00,6965.49,5.4479%,7344.96,69.93357184,0.0314%,69.95550992,68428.50045,51.6120329,40.95961927
2020-01-03T19:00:00-05:00,7345,0.1240%,7354.11,69.9325296,-0.0819%,69.87526154,29987.97498,51.84961563,40.62082385
2020-01-04T19:00:00-05:00,7354.19,0.0620%,7358.75,69.83214135,-0.1829%,69.70441601,38331.0856,51.97838005,40.60318728
2020-01-05T19:00:00-05:00,7357.64,5.4414%,7758,69.5161027,-0.4672%,69.19134027,54635.69532,61.51508377,50.0081164
2020-01-06T19:00:00-05:00,7758.9,4.9798%,8145.28,69.18487597,1.7583%,70.40138416,91171.68466,68.12727629,55.53890202
2020-01-07T19:00:00-05:00,8145.92,-1.1041%,8055.98,70.43491114,0.1266%,70.52404783,112622.6426,65.33959909,56.93185237
2020-01-08T19:00:00-05:00,8054.72,-2.9419%,7817.76,70.47598021,-0.4018%,70.19277316,64239.51983,58.46667854,59.11754642
2020-01-09T19:00:00-05:00,7817.74,4.8515%,8197.02,70.12480594,-0.4934%,69.77884234,82406.77745,64.81261049,62.3401842
2020-01-10T19:00:00-05:00,8198.86,-2.1814%,8020.01,69.84261944,-0.2635%,69.65857806,54810.03267,60.19018549,65.24214604
2020-01-11T19:00:00-05:00,8020.01,2.0570%,8184.98,69.68042101,-0.3003%,69.47117003,38131.49434,62.84948386,58.98799968
2020-01-12T19:00:00-05:00,8184.97,-0.9118%,8110.34,69.50977697,0.0909%,69.57296183,31159.75568,60.86832366,55.45605628
2020-01-13T19:00:00-05:00,8110.34,8.6269%,8810.01,69.5523398,-2.9482%,67.50179645,120399.1267,70.31470631,68.86113748
2020-01-14T19:00:00-05:00,8814.64,0.0768%,8821.41,67.48157218,0.2617%,67.65818486,84816.29761,70.43991631,68.80095173
2020-01-15T19:00:00-05:00,8820.01,-1.1338%,8720.01,67.68881171,-0.0419%,67.66046628,51991.07428,67.70444211,66.81572539
2020-01-16T19:00:00-05:00,8720.15,2.2148%,8913.28,67.62639155,-0.2941%,67.42746993,70897.73738,70.08873573,63.05561375
2020-01-17T19:00:00-05:00,8913.27,0.0302%,8915.96,66.95359262,0.5117%,67.29617418,38294.74655,70.12167608,62.06864562
2020-01-18T19:00:00-05:00,8915.09,-2.3936%,8701.7,66.90965299,0.8366%,67.4693987,70676.88926,64.04878716,60.79711171
2020-01-19T19:00:00-05:00,8701.72,-0.6823%,8642.35,67.42081814,-0.3955%,67.15419168,38896.63975,62.43576334,56.66513254
2020-01-20T19:00:00-05:00,8642.35,1.0840%,8736.03,67.16431655,-0.2295%,67.0101606,36494.68766,63.97785532,53.9873971
2020-01-21T19:00:00-05:00,8736.04,-0.6145%,8682.36,66.96221195,0.0444%,66.99196831,29080.55714,62.3974377,54.01000957
2020-01-22T19:00:00-05:00,8682.77,-3.2046%,8404.52,66.91020867,0.7846%,67.4352023,48165.9446,54.84438957,57.90709618
2020-01-23T19:00:00-05:00,8404.52,0.4103%,8439,67.37551581,0.1074%,67.44786615,41687.52953,55.5632669,28.96261657
2020-01-24T19:00:00-05:00,8438.99,-1.1661%,8340.58,67.46469978,0.0545%,67.50143821,25521.15793,52.97098682,29.00612464
2020-01-25T19:00:00-05:00,8340.01,3.2972%,8615,67.48638506,-0.4832%,67.16030992,31130.48516,58.74978408,35.83821092
2020-01-26T19:00:00-05:00,8614.39,3.4034%,8907.57,67.08652033,0.3920%,67.34950538,53973.543,63.84989757,39.0052375
2020-01-27T19:00:00-05:00,8907.57,5.2387%,9374.21,67.33834892,0.7370%,67.83464402,74584.85377,70.18225313,48.79892596
2020-01-28T19:00:00-05:00,9375.34,-0.7873%,9301.53,67.81688161,-0.1977%,67.68279109,53864.06512,68.17905289,46.01062225
2020-01-29T19:00:00-05:00,9301.57,2.2753%,9513.21,67.75482872,-0.7513%,67.24577507,60626.74426,70.79375585,45.93977842
2020-01-30T19:00:00-05:00,9511.52,-1.6678%,9352.89,67.22006994,0.4020%,67.49028154,45552.02235,66.34719361,48.37340516
2020-01-31T19:00:00-05:00,9351.71,0.3518%,9384.61,67.42355109,-0.3870%,67.16263029,28578.06735,66.79162751,47.74331607
2020-02-01T19:00:00-05:00,9384.41,-0.5637%,9331.51,67.12041793,-0.7022%,66.64910361,45690.91254,65.23839952,41.54905728
2020-02-02T19:00:00-05:00,9331.59,-0.4217%,9292.24,66.74587654,-0.4642%,66.43601946,50892.13345,64.05209124,42.28068655
2020-02-03T19:00:00-05:00,9291.35,-1.0152%,9197.02,66.44105745,-0.4970%,66.11083579,53308.17527,61.14852201,42.0239698
2020-02-04T19:00:00-05:00,9197.02,4.5125%,9612.04,66.11523998,-0.6672%,65.67413242,64870.41562,67.96485888,44.78344259
2020-02-05T19:00:00-05:00,9612.03,1.6643%,9772,65.69398438,-0.2612%,65.52239011,64949.70659,70.13940681,42.69089806
2020-02-06T19:00:00-05:00,9772,0.4270%,9813.73,65.5072755,-0.3745%,65.26195008,43966.11463,70.6982091,33.37649415
2020-02-07T19:00:00-05:00,9813.87,0.8272%,9895.05,65.27159272,-0.3761%,65.02613213,43600.84367,71.80549039,32.46092509
2020-02-08T19:00:00-05:00,9895.04,2.5943%,10151.75,65.14036904,-0.1168%,65.06429376,43408.47562,75.01511562,33.07445286
2020-02-09T19:00:00-05:00,10151.72,-2.9541%,9851.83,64.82119392,-0.3267%,64.60940762,59573.08462,65.61643953,37.04317821
2020-02-10T19:00:00-05:00,9851.74,3.7693%,10223.08,64.51574782,-0.3648%,64.28042605,62422.39522,70.53725253,41.21567529
2020-02-11T19:00:00-05:00,10223.08,1.0112%,10326.46,64.60509205,-1.7821%,63.45374058,61008.06393,71.7497024,40.20683092
2020-02-12T19:00:00-05:00,10325.33,-0.9268%,10229.63,63.42913636,-0.5903%,63.05474156,79344.35876,68.89010128,40.98771944
2020-02-13T19:00:00-05:00,10227.78,1.1398%,10344.36,63.02188438,-0.9887%,62.39876106,47038.48017,70.39564279,38.97895594
2020-02-14T19:00:00-05:00,10344.36,-4.2500%,9904.72,62.39593892,1.4664%,63.31088305,57657.20295,58.67723365,44.36648196
2020-02-15T19:00:00-05:00,9904.46,0.1293%,9917.27,63.31007247,1.4366%,64.21960369,60023.99954,58.88762441,43.52508771
2020-02-16T19:00:00-05:00,9910.7,-2.0654%,9706,64.17022632,-0.9631%,63.55220782,70261.0119,53.91143445,45.39331051
2020-02-17T19:00:00-05:00,9706,4.7260%,10164.71,63.54350462,0.1621%,63.64650498,70604.12402,61.51547034,52.84008422
2020-02-18T19:00:00-05:00,10164.78,-5.6173%,9593.79,63.70489383,0.6520%,64.1202193,55162.5869,50.37533124,60.67993811
